dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2017000004,,910,Central American Bank for Economic Integration,,1,Ordinary capital,https://www.bcie.org/,https://www.bcie.org/operaciones-y-proyectos/informacion-de-operaciones,"Montegrande Dam Multiple Project, Phase III","Short: MONTEGRANDE DAM MULTIPLE PROJECT, PHASE III Long: The funds from the loan will be used by the loanee to exclusively finance the execution of the Multiple Project of the Montegrande Dam, Phase III, in the Dominican Republic, in accordance with the Global Investment Plan (GIP) approved by CABEI.",2209,Dominican Republic,2020,0,"USD, constant 2021",2020,3,340,10005,Caribbean & Central America,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,A02,,180.6871,,,192.12411,,,,,,,,,,,,,,302,,180.6871,,,"MONTEGRANDE DAM MULTIPLE PROJECT, PHASE III",31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Sovereign Public Sector,12000,,,,,,"The funds from the loan will be used by the loanee to exclusively finance the execution of the Multiple Project of the Montegrande Dam, Phase III, in the Dominican Republic, in accordance with the Global Investment Plan (GIP) approved by CABEI.",,,,,,,,,,,,,,,,,,,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,19099148288,0,0,0,1,0,1,,111972360,1
CRS,2021000022,,910,Central American Bank for Economic Integration,,1,Ordinary capital,https://www.bcie.org/,https://www.bcie.org/operaciones-y-proyectos/informacion-de-operaciones,Agricultural Development Program under irrigation (PDABR),"Short: AGRICULTURAL DEVELOPMENT PROGRAM UNDER IRRIGATION (PDABR) Long: The program consists of increasing the irrigated area in the country through the sustainable management of water resources for irrigation through actions focused on the improvement of the competitiveness of the sector, using technical assistance platforms, commercialization, management of natural resources (water -Suelo) and rural development. The program consists of five main irrigation projects: Sulaco, Olomán, Selguapa, San Sebastián and small irrigation projects (PPR).",2101,Honduras,2021,0,"USD, constant 2021",2021,8,351,10005,Caribbean & Central America,10018,LMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,2.952055,,,2.952055,,,,,,,,,,,,,302,,,,,AGRICULTURAL DEVELOPMENT PROGRAM UNDER IRRIGATION (PDABR),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,SAG,12000,,,,,,"The program consists of increasing the irrigated area in the country through the sustainable management of water resources for irrigation through actions focused on the improvement of the competitiveness of the sector, using technical assistance platforms, commercialization, management of natural resources (water -Suelo) and rural development. The program consists of five main irrigation projects: Sulaco, Olomán, Selguapa, San Sebastián and small irrigation projects (PPR).",,,0,,,,,,,,,,,,0,,,0,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,18349369344,1,1,1,1,1,1,,31246068,1
