dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2008001386,,914,African Development Fund,,2,NTF,,,KOMATI DOWNSTREAM DEVELOPMENT PROJECT,Short: KOMATI DOWNSTREAM DEVELOPMENT PROJECT Long: ,2200160000131,Eswatini,,0,"USD, constant 2021",2008,3,280,10003,South of Sahara,10018,LMICs,13,ODA Loans,4,10,421,,,3.018178,,,3.147665,,,,,,,,,,,,,,302,,3.018178,,,KOMATI DOWNSTREAM DEVELOPMENT PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.05892,,,,,,,,,CRS 2008 data,2728724736,0,0,0,1,0,1,,191702720,0
CRS,2007100618,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,AMIBARA IRRIGATION,Short: AMIBARA IRRIGATION Long: ,2100150000282,Ethiopia,,0,"USD, constant 2021",2007,3,238,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,0,0,,0,0,,,,,,,,,,,,,302,,0,,,AMIBARA IRRIGATION,99810,Sectors not specified,998,IX. Unallocated / Unspecified,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000099999997,,,,,,,,,CRS 2007 data,85043159040,1,0,1,0,1,1,,1119962624,0
CRS,2007100622,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,SMALL-SCALE IRRIGATION,Short: SMALL-SCALE IRRIGATION Long: ,2100150000286,Ethiopia,,0,"USD, constant 2021",2007,3,238,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,0,0,,0,0,,,,,,,,,,,,,302,,0,,,SMALL-SCALE IRRIGATION,99810,Sectors not specified,998,IX. Unallocated / Unspecified,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000145,,,,,,,,,CRS 2007 data,85043159040,1,0,1,0,1,1,,1119962624,0
CRS,2007100645,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KOGA IRRIGATION AND WATERSHED MANAGEMENT PROJECT,Short: KOGA IRRIGATION AND WATERSHED MANAGEMENT PROJECT Long: ,2100150000310,Ethiopia,,0,"USD, constant 2021",2007,3,238,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,6.6702752,0,,7.2934108,0,,,,,,,,,,,,,302,,6.6702752,,,KOGA IRRIGATION AND WATERSHED MANAGEMENT PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.26272899,,,,,,,,,CRS 2007 data,85043159040,1,0,1,1,1,1,,1119962624,1
CRS,2007100666,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KOGA IRRIGATION AND WATERSHED MANAGEMENT PROJECT,Short: KOGA IRRIGATION AND WATERSHED MANAGEMENT PROJECT Long: ,2100155000095,Ethiopia,,0,"USD, constant 2021",2007,3,238,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,,,.029580999,0,,.032343999,0,,,,,,,,,,,,,302,,.029580999,,,KOGA IRRIGATION AND WATERSHED MANAGEMENT PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,CRS 2007 data,85043159040,1,0,1,1,1,1,,1119962624,1
CRS,2017000746,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,0FARMER MANAGED RICE IRRIGATION PROJECT,Short: 0FARMER MANAGED RICE IRRIGATION PROJECT Long: AfDB Sector_ Agriculture and Rural Development. AfDB Sub_sector_ Agriculture.,2.10E+12,Gambia,2005,0,"USD, constant 2021",2017,3,240,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,.071879998,,,.080523998,,,,,,,,,,,,,302,,,,,0FARMER MANAGED RICE IRRIGATION PROJECT,31110,Agricultural policy and administrative management,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector_ Agriculture and Rural Development. AfDB Sub_sector_ Agriculture.,,,,,,,,,,,,,,,,,,,2005-05-19,1,2,750,,2015-09-01,1955-03-01,.053059999,7.04459,,,,,,,,CRS 2017 data,4106154752,1,0,1,0,1,1,,57827448,1
CRS,2013000556,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,OMVG GESTION RESSOURCES NATURELLES,Short: OMVG GESTION RESSOURCES NATURELLES Long: AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,2100150008250,Gambia,2002,0,"USD, constant 2021",2013,3,240,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,.029789999,,,.030486999,,,,,,,,,,,,,302,,,,,OMVG GESTION RESSOURCES NATURELLES,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,2002-05-28,5,2,750,,2012-10-01,2052-04-01,.022220001,2.95381,,,,,,,,CRS 2013 data,4106154752,0,0,0,1,0,1,,57827448,0
CRS,2013000557,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,INVASIVE AQUATIC WEEDS - GAMBIA,Short: INVASIVE AQUATIC WEEDS - GAMBIA Long: AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,2100150008446,Gambia,2004,0,"USD, constant 2021",2013,3,240,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,,,,,,,,,,,,,,,,,302,,,,,INVASIVE AQUATIC WEEDS - GAMBIA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,2004-12-09,5,2,750,,2015-03-01,2054-09-01,.00348,.48952001,,,,,,,,CRS 2013 data,4106154752,0,0,0,1,0,1,,57827448,0
CRS,2007100753,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,FARMER MANAGED RICE IRRIGATION,Short: FARMER MANAGED RICE IRRIGATION Long: ,2100150009646,Gambia,,0,"USD, constant 2021",2007,3,240,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,.62511498,0,,.68351299,0,,,,,,,,,,,,,302,,.62511498,,,FARMER MANAGED RICE IRRIGATION,31161,Food crop production,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.039271001,,,,,,,,,CRS 2007 data,4106154752,1,0,1,0,1,1,,57827448,1
CRS,2007100758,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,FARMER MANAGED RICE IRRIGATION,Short: FARMER MANAGED RICE IRRIGATION Long: ,2100155004670,Gambia,,0,"USD, constant 2021",2007,3,240,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,,,.130346,0,,.14252201,0,,,,,,,,,,,,,302,,.130346,,,FARMER MANAGED RICE IRRIGATION,31161,Food crop production,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,CRS 2007 data,4106154752,1,0,1,0,1,1,,57827448,1
CRS,2007100679,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KPONG IRRIGATION STUDY,Short: KPONG IRRIGATION STUDY Long: ,2100150000327,Ghana,,0,"USD, constant 2021",2007,3,241,10003,South of Sahara,10018,LMICs,13,ODA Loans,4,10,421,,,0,0,,0,0,,,,,,,,,,,,,302,,0,,,KPONG IRRIGATION STUDY,99810,Sectors not specified,998,IX. Unallocated / Unspecified,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,CRS 2007 data,35949277184,1,0,1,0,1,1,,319319552,0
CRS,2007100691,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,SMALL-SCALE IRRIGATION DEVELOPMENT PROJECT,Short: SMALL-SCALE IRRIGATION DEVELOPMENT PROJECT Long: ,2100150000341,Ghana,,0,"USD, constant 2021",2007,3,241,10003,South of Sahara,10018,LMICs,13,ODA Loans,4,10,421,,,.791013,0,,.86491001,0,,,,,,,,,,,,,302,,.791013,,,SMALL-SCALE IRRIGATION DEVELOPMENT PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.118767,,,,,,,,,CRS 2007 data,35949277184,1,0,1,1,1,1,,319319552,1
CRS,2007100692,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KPONG IRRIGATION PROJECT,Short: KPONG IRRIGATION PROJECT Long: ,2100150000342,Ghana,,0,"USD, constant 2021",2007,3,241,10003,South of Sahara,10018,LMICs,13,ODA Loans,4,10,421,,,0,0,,0,0,,,,,,,,,,,,,302,,0,,,KPONG IRRIGATION PROJECT,99810,Sectors not specified,998,IX. Unallocated / Unspecified,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00019799999,,,,,,,,,CRS 2007 data,35949277184,1,0,1,0,1,1,,319319552,0
CRS,2009000290,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,PROJ. D'HYDRAULIQUE VILLAGEOISE EN HAUTE,Short: PROJ. D'HYDRAULIQUE VILLAGEOISE EN HAUTE Long: ,2100150006936,Guinea,2002,0,"USD, constant 2021",2009,3,243,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,4.453393,,,4.8064599,,,,,,,,,,,,,,302,,4.453393,,,PROJ. D'HYDRAULIQUE VILLAGEOISE EN HAUTE,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-09,,,750,,2012-12-09,1952-12-09,.155266,,,,,,,,,CRS 2009 data,10713852928,0,0,0,1,0,1,,166315344,0
CRS,2013000593,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,OMVG GESTION RESSOURCES NATURELLES,Short: OMVG GESTION RESSOURCES NATURELLES Long: AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,2100150008249,Guinea,2002,0,"USD, constant 2021",2013,3,243,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,.050760001,,,.051948,,,,,,,,,,,,,302,,,,,OMVG GESTION RESSOURCES NATURELLES,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,2002-05-28,5,2,750,,2012-10-01,2052-04-01,.03695,4.9254799,,,,,,,,CRS 2013 data,10713852928,0,0,0,1,0,1,,166315344,0
CRS,2013000641,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,OMVG GESTION RESSOURCES NATURELLES,Short: OMVG GESTION RESSOURCES NATURELLES Long: AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,2100150008248,Guinea-Bissau,2002,0,"USD, constant 2021",2013,3,244,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,.041820001,,,.042799,,,,,,,,,,,,,302,,,,,OMVG GESTION RESSOURCES NATURELLES,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,2002-05-28,5,2,750,,2012-10-01,2052-04-01,.034340002,4.5882301,,,,,,,,CRS 2013 data,2573003264,0,0,0,1,0,1,,23118926,0
CRS,2007100876,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KIMIRA-OLUCH SMALLHOLDER IRRIGATION DEVE,Short: KIMIRA-OLUCH SMALLHOLDER IRRIGATION DEVE Long: ,2100150012296,Kenya,,0,"USD, constant 2021",2007,3,248,10003,South of Sahara,10018,LMICs,13,ODA Loans,4,10,421,,,.143075,0,,.156441,0,,,,,,,,,,,,,302,,.143075,,,KIMIRA-OLUCH SMALLHOLDER IRRIGATION DEVE,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.141664,,,,,,,,,CRS 2007 data,66622406656,1,0,1,1,1,1,,716938624,1
CRS,2013000692,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KENYA-DRGHT RSILCE & SUSTAIN.LIVIHOOD,Short: KENYA-DRGHT RSILCE & SUSTAIN.LIVIHOOD Long: AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,2100150028345,Kenya,2013,58178576,"USD, constant 2021",2013,1,248,10003,South of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,56.848091,.29001001,,58.178577,.29679701,,,,,,,,,,,,,,302,56.848091,.29001001,,,KENYA-DRGHT RSILCE & SUSTAIN.LIVIHOOD,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,2013-02-27,5,2,750,,2023-04-01,2062-10-01,.02726,.28878999,,,,,,,,CRS 2013 data,66622406656,0,0,0,1,0,1,58.178577,716938624,0
CRS,2007100880,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,KIMIRA-OLUCH SMALLHOLDER IRRIGATION DEVE,Short: KIMIRA-OLUCH SMALLHOLDER IRRIGATION DEVE Long: ,2100155007220,Kenya,,0,"USD, constant 2021",2007,3,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,4,10,110,,,.036657002,0,,.040081002,0,,,,,,,,,,,,,302,,.036657002,,,KIMIRA-OLUCH SMALLHOLDER IRRIGATION DEVE,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,CRS 2007 data,66622406656,1,0,1,1,1,1,,716938624,1
CRS,2007100893,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,PHUTHIATSANA IRRIGATION DEVELOPMENT,Short: PHUTHIATSANA IRRIGATION DEVELOPMENT Long: ,2100150000489,Lesotho,,0,"USD, constant 2021",2007,3,249,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,,,0,.010311,,0,.011275,,,,,,,,,,,,,302,,0,,,PHUTHIATSANA IRRIGATION DEVELOPMENT,99810,Sectors not specified,998,IX. Unallocated / Unspecified,10000,Public Sector Institutions,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.001463,,,,,,,,,CRS 2007 data,4275171840,1,0,1,0,1,1,,17606558,1
CRS,2011000074,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,PPF -PERIMETRE IRRIGUE DE BAS MANGOKY- P,Short: PPF -PERIMETRE IRRIGUE DE BAS MANGOKY- P Long: AfDB Sector: Agriculture and Rural Development.  AfDB Sub-sector: Agriculture.,2100150019093,Madagascar,,0,"USD, constant 2021",2011,3,252,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,,,,,,,,,,,,,,,,,302,,,,,PPF -PERIMETRE IRRIGUE DE BAS MANGOKY- P,31110,Agricultural policy and administrative management,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development.  AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS 2011 data,17549770752,1,0,1,0,1,1,,138358400,0
CRS,2012000335,,914,African Development Fund,,1,AfDF,https://adf.afdb.org/,,PPF  PRÉPARATION DE BAS MANGOKY  II,Short: PPF  PRÉPARATION DE BAS MANGOKY  II Long: AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,2100150027443,Madagascar,2012,790876,"USD, constant 2021",2012,1,252,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,.765728,,,.79087597,,,,,,,,,,,,,,,302,.765728,,,,PPF  PRÉPARATION DE BAS MANGOKY  II,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,AfDB Sector: Agriculture and Rural Development. AfDB Sub-sector: Agriculture.,,,,,,,,,,,,,,,,,,,2012-09-14,5,2,750,,2012-09-14,2016-04-01,,,,,,,,,,CRS 2012 data,17549770752,0,0,0,1,0,1,.79087597,138358400,1
