dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2019004189,,55,Türkiye,https://www.oecd-ilibrary.org/sites/714276e8-en/index.html?itemId=/content/component/714276e8-en,99,Miscellaneous,,,Technical cooperation activity,Short: TECHNICAL COOPERATION ACTIVITY Long: In kind technical co operation experts,0R81,Djibouti,2019,9497,"USD, constant 2021",2019,8,274,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,D01,.0099999998,.0099999998,,.0094969999,.0094969999,,,,,,,,,,,,,,302,.0099999998,.0099999998,.0099999998,.0099999998,TECHNICAL COOPERATION ACTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,11001,Central Government,Central Government,11000,,,,,,In kind technical co operation experts,2.4000001,,,,,,,,,,1,,,,,,,,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,4788329472,0,0,0,1,0,1,.0094969999,6047907,0
CRS,2020001640,,55,Türkiye,https://www.oecd-ilibrary.org/sites/714276e8-en/index.html?itemId=/content/component/714276e8-en,1,Türkiye,https://www.tika.gov.tr/en,,Technical cooperation activity,Short: TECHNICAL COOPERATION ACTIVITY Long: Agricultural water resources,0UVJ,Georgia,2020,11918,"USD, constant 2021",2020,8,612,10009,South & Central Asia,10019,UMICs,11,ODA Grants,1,10,110,C01,.011673,.011673,,.011918,.011918,,,,,,,,,,,,,,302,.011673,.011673,.011673,.011673,TECHNICAL COOPERATION ACTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,11001,Central Government,Central Government,11000,,,,,,Agricultural water resources,2.4000001,,,,,,,,,,,,,,,,,,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,26339817472,0,0,0,1,0,1,.011918,196800912,0
CRS,2019003498,,55,Türkiye,https://www.oecd-ilibrary.org/sites/714276e8-en/index.html?itemId=/content/component/714276e8-en,99,Miscellaneous,,,Support by capacity building programs,Short: SUPPORT BY CAPACITY BUILDING PROGRAMS Long: In kind technical co operation experts,0R97,Ghana,2019,18994,"USD, constant 2021",2019,8,241,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,D01,.02,.02,,.018994,.018994,,,,,,,,,,,,,,302,.02,.02,.02,.02,SUPPORT BY CAPACITY BUILDING PROGRAMS,31140,Agricultural water resources,311,III.1.a. Agriculture,11001,Central Government,Central Government,11000,,,,,,In kind technical co operation experts,2.4000001,,,,,,,,,,1,,,,,,,,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,35949277184,0,0,0,1,0,1,.018994,319319552,0
CRS,2021001457,,55,Türkiye,https://www.oecd-ilibrary.org/sites/714276e8-en/index.html?itemId=/content/component/714276e8-en,1,Türkiye,https://www.tika.gov.tr/en,,Technical cooperation activity,Short: TECHNICAL COOPERATION ACTIVITY Long: Agricultural water resources,10PQ,Kenya,2021,58500,"USD, constant 2021",2021,8,248,10003,South of Sahara,10018,LMICs,11,ODA Grants,1,10,110,C01,.058499999,.058499999,,.058499999,.058499999,,,,,,,,,,,,,,302,.058499999,.058499999,.058499999,.058499999,TECHNICAL COOPERATION ACTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,11001,Central Government,Central Government,11000,,,,,,Agricultural water resources,2.4000001,,,,,,,,,,,,,,,,,,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,66622406656,0,0,0,1,0,1,.058499999,716938624,0
CRS,2021001209,,55,Türkiye,https://www.oecd-ilibrary.org/sites/714276e8-en/index.html?itemId=/content/component/714276e8-en,1,Türkiye,https://www.tika.gov.tr/en,,Technical cooperation activity,Short: TECHNICAL COOPERATION ACTIVITY Long: Agricultural water resources,10L4,Lebanon,2021,35000,"USD, constant 2021",2021,8,555,10011,Middle East,10019,UMICs,11,ODA Grants,1,10,110,C01,.035,.035,,.035,.035,,,,,,,,,,,,,,302,.035,.035,.035,.035,TECHNICAL COOPERATION ACTIVITY,31140,Agricultural water resources,311,III.1.a. Agriculture,11001,Central Government,Central Government,11000,,,,,,Agricultural water resources,2.4000001,,,,,,,,,,,,,,,,,,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,23845429248,0,0,0,1,0,1,.035,459921152,0
CRS,2019001040,,55,Türkiye,https://www.oecd-ilibrary.org/sites/714276e8-en/index.html?itemId=/content/component/714276e8-en,1,Türkiye,https://www.tika.gov.tr/en,,Support to capacity building programs,Short: SUPPORT TO CAPACITY BUILDING PROGRAMS Long: Projects,0JVN,Senegal,2019,28492,"USD, constant 2021",2019,8,269,10003,South of Sahara,10016,LDCs,11,ODA Grants,1,10,110,C01,.029999999,.029999999,,.028492,.028492,,,,,,,,,,,,,,302,.029999999,.029999999,.029999999,.029999999,SUPPORT TO CAPACITY BUILDING PROGRAMS,31140,Agricultural water resources,311,III.1.a. Agriculture,11001,Central Government,Central Government,11000,,,,,,Projects,2.4000001,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,30498979840,0,0,0,1,0,1,.028492,898283072,0
