dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2021000263,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,Irrigation And Drainage Rehabilitation Phase Ii,Short: IRRIGATION AND DRAINAGE REHABILITATION PHASE II Long: ,610,Albania,2021,0,"USD, constant 2021",2021,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,0,0,.64314401,0,0,.64314401,,,,,,,,,,,,,552,0,0,,,IRRIGATION AND DRAINAGE REHABILITATION PHASE II,31120,Agricultural development,311,III.1.a. Agriculture,12001,Central Government,Central Government,12000,,,,,,,2.3,,,,,,,,,,,,,,,,,,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,13784530944,1,0,1,0,1,1,0,96083984,0
CRS,2021000321,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,Irrigation And Drainage Rehabilitation,Short: IRRIGATION AND DRAINAGE REHABILITATION Long: ,691,Albania,2021,0,"USD, constant 2021",2021,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,0,0,.70666301,0,0,.70666301,,,,,,,,,,,,,552,0,0,,,IRRIGATION AND DRAINAGE REHABILITATION,31120,Agricultural development,311,III.1.a. Agriculture,12001,Central Government,Central Government,12000,,,,,,,2.3,,,,,,,,,,,,,,,,,,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,13784530944,1,0,1,0,1,1,0,96083984,0
CRS,2016000225,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,Irrigation Rehabilitation,Short: IRRIGATION REHABILITATION Long: ,KFAED Loan-478,Albania,2016,0,"USD, constant 2021",2016,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,,,.54347801,,,.62019098,,,,,,,,,,,,,552,,,,,IRRIGATION REHABILITATION,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Irrigation Rehabilitation,12000,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,,,,,,,.010068,,,,,,,,,CRS 2016 data,13784530944,1,0,1,1,1,1,,96083984,0
CRS,2016000204,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,Irrigation And Drainage Rehabilitation 'Phase Ii',Short: IRRIGATION AND DRAINAGE REHABILITATION 'PHASE II' Long: ,KFAED Loan-610,Albania,2016,0,"USD, constant 2021",2016,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,,,.64202303,,,.73264599,,,,,,,,,,,,,552,,,,,IRRIGATION AND DRAINAGE REHABILITATION 'PHASE II',31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Irrigation And Drainage Rehabilitation 'Phase Ii',12000,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,,,,,,,.125009,,,,,,,,,CRS 2016 data,13784530944,1,0,1,1,1,1,,96083984,0
CRS,2016000188,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,Irrigation And Drainage Rehabilitation (Phase Iii),Short: IRRIGATION AND DRAINAGE REHABILITATION (PHASE III) Long: ,KFAED Loan-691,Albania,2016,0,"USD, constant 2021",2016,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,,,.70543098,,,.805004,,,,,,,,,,,,,552,,,,,IRRIGATION AND DRAINAGE REHABILITATION (PHASE III),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,Irrigation And Drainage Rehabilitation (Phase Iii),12000,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,,,,,,,.22480699,,,,,,,,,CRS 2016 data,13784530944,1,0,1,1,1,1,,96083984,0
CRS,2015000352,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,IRRIGATION AND DRAINAGE REHABILITATION PHASE II,Short: IRRIGATION AND DRAINAGE REHABILITATION PHASE II Long: Agriculture/Irrigation,KFAED loan-610,Albania,2001,0,"USD, constant 2021",2015,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,,,.64494699,,,.73115301,,,,,,,,,,,,,552,,,,,IRRIGATION AND DRAINAGE REHABILITATION PHASE II,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,MINISTRY OF AGRICULTURE & FOOD,12000,,,,,,Agriculture/Irrigation,,,,,,,,,,,,,,,,,,,2001-05-02,5,2,2500,,2006-05-15,2023-11-15,.14176901,5.1400328,,,,,,,,CRS 2015 data,13784530944,1,1,1,1,1,1,,96083984,0
CRS,2015000421,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,IRRIGATION AND DRAINAGE REHABILITATION (PHASE III),Short: IRRIGATION AND DRAINAGE REHABILITATION (PHASE III) Long: Agriculture/Irrigation,KFAED loan-691,Albania,2004,0,"USD, constant 2021",2015,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,,,.70864397,,,.80336398,,,,,,,,,,,,,552,,,,,IRRIGATION AND DRAINAGE REHABILITATION (PHASE III),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,"THE PROJECT MANAGEMENT UNIT,ESTABLISHED UNDER THE MINISTRY OF AGRICLTURE AND FOOD",12000,,,,,,Agriculture/Irrigation,,,,,,,,,,,,,,,,,,,2004-12-14,5,2,2500,,2011-05-15,2028-11-15,.24362101,9.1304121,,,,,,,,CRS 2015 data,13784530944,1,1,1,1,1,1,,96083984,0
CRS,2019000182,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,IRRIGATION AND DRAINAGE REHABILITATION 'PHASE II',"Short: IRRIGATION AND DRAINAGE REHABILITATION 'PHASE II' Long: The Project consists of:1.Rehabilitation works for eight Irrigation and Drainage schemes covering about 24,231 hectares, erection of necessary pumping equipment and spare parts for Irrigation Pumping  2.Institutional support through technical assistance, training and provision of equipment and materials. formation of Water User Associations and Federation of Water User Associations.3.Technical assistance toimprove irrigation and drainage designs of structures and pumping equipment, prepare Operational Manual, carry out safety inspection of dams, technical and environmental studies.4.Project Management Unit support through provision of technical assistance.5.Engineering services for the detailed designs and supervision of construction of the Project.The Project started in Mid 1999 and is expected to be completed by  30th June, 2002.",L 610,Albania,2001,0,"USD, constant 2021",2019,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,0,0,.63815802,0,0,.69866699,,,,,,,,,,,,,552,0,0,,,IRRIGATION AND DRAINAGE REHABILITATION 'PHASE II',31120,Agricultural development,311,III.1.a. Agriculture,12000,Recipient Government,MINISTRY OF AGRICULTURE & FOOD,12000,,,,,,"The Project consists of:1.Rehabilitation works for eight Irrigation and Drainage schemes covering about 24,231 hectares, erection of necessary pumping equipment and spare parts for Irrigation Pumping  2.Institutional support through technical assistance, training and provision of equipment and materials. formation of Water User Associations and Federation of Water User Associations.3.Technical assistance toimprove irrigation and drainage designs of structures and pumping equipment, prepare Operational Manual, carry out safety inspection of dams, technical and environmental studies.4.Project Management Unit support through provision of technical assistance.5.Engineering services for the detailed designs and supervision of construction of the Project.The Project started in Mid 1999 and is expected to be completed by  30th June, 2002.",,,,,,,,,,,,,,,,,,,2001-02-05,1,2,2500,,2006-05-15,2023-11-15,.078737997,2.5870321,,,0,,,,,CRS 2019 data,13784530944,1,1,1,0,1,1,0,96083984,1
CRS,2019000183,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,IRRIGATION AND DRAINAGE REHABILITATION (PHASE III),"Short: IRRIGATION AND DRAINAGE REHABILITATION (PHASE III) Long: consistes of rehab. of irrig and drainage net works, repire  small dams, institutional supports and establishment of water user associations",L 691,Albania,2004,0,"USD, constant 2021",2019,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,0,0,.70118397,0,0,.76766902,,,,,,,,,,,,,552,0,0,,,IRRIGATION AND DRAINAGE REHABILITATION (PHASE III),31120,Agricultural development,311,III.1.a. Agriculture,12000,Recipient Government,"THE PROJECT MANAGEMENT UNIT,ESTABLISHED UNDER THE MINISTRY OF AGRICLTURE AND FOOD",12000,,,,,,"consistes of rehab. of irrig and drainage net works, repire  small dams, institutional supports and establishment of water user associations",,,,,,,,,,,,,,,,,,,2004-12-14,1,2,2500,,2011-05-15,2028-11-15,.170938,6.330441,,,0,,,,,CRS 2019 data,13784530944,1,1,1,0,1,1,0,96083984,1
CRS,2017000172,,552,Kuwait,https://www.oecd-ilibrary.org/sites/d8c2b749-en/index.html?itemId=/content/component/d8c2b749-en,1,Kuwait Fund for Arab Economic Development (KFAED),https://www.kuwait-fund.org/en/web/kfund,https://www.kuwait-fund.org/en/web/kfund/project-information,Agriculture- Irrigation,Short: IRRIGATION AND DRAINAGE REHABILITATION PHASE II Long: ,Loan -  610,Albania,2001,0,"USD, constant 2021",2017,3,71,10010,Europe,10019,UMICs,13,ODA Loans,1,10,421,C01,,,.639525,,,.71643603,,,,,,,,,,,,,552,,,,,IRRIGATION AND DRAINAGE REHABILITATION PHASE II,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,MINISTRY OF AGRICULTURE & FOOD,12000,,,,,,,,,,,,,,,,,,,,,,,,,2001-05-02,5,2,2500,,2006-05-15,2023-11-15,.134037,3.8820801,,,,,,,,CRS 2017 data,13784530944,1,0,1,1,1,1,,96083984,0
