dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2019000049,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,REHABILITATION AND CONSTRUCTION OF 33 SMALL DAMS IN THE AREA ADJACENT TO ACHRAM,Short: REHABILITATION AND CONSTRUCTION OF 33 SMALL DAMS IN THE AREA ADJACENT TO ACHRAM Long: REHABILITATION AND CONSTRUCTION OF 33 SMALL DAMS IN THE AREA ADJACENT TO ACHRAM,375,Mauritania,2019,0,"USD, constant 2021",2019,3,256,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,.56907898,.55263197,,.62303799,.60503101,,,,,,,,,,,,,552,,.17299999,,,REHABILITATION AND CONSTRUCTION OF 33 SMALL DAMS IN THE AREA ADJACENT TO ACHRAM,31140,Agricultural water resources,311,III.1.a. Agriculture,12003,Public corporations,National Office for Water Services in Rural Areas,12000,,,,,,REHABILITATION AND CONSTRUCTION OF 33 SMALL DAMS IN THE AREA ADJACENT TO ACHRAM,,,0,,,,,,,,,,,,0,1,1,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,10051486720,0,0,0,1,0,1,,250886576,1
CRS,2020000254,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,Development of Oases,"Short: DEVELOPMENT OF OASES Long: The project aims at conserving and developing existing oases, and creating new ones, through the rationalization of the use of water from existing surface wells, the excavation of deep wells to irrigate new areas using modern irrigation systems for palm tree cultivation",670,Mauritania,2020,31253024,"USD, constant 2021",2020,1,256,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,29.392553,.66623098,0,31.253023,.70840198,0,,,,,,,,,,,,,552,9,.204,,,DEVELOPMENT OF OASES,31120,Agricultural development,311,III.1.a. Agriculture,12001,Central Government,Ministry of Rural Development,12000,,,,,,"The project aims at conserving and developing existing oases, and creating new ones, through the rationalization of the use of water from existing surface wells, the excavation of deep wells to irrigate new areas using modern irrigation systems for palm tree cultivation",15,,0,,,,,,,,,,,,2,1,1,2,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,10051486720,0,1,0,0,1,1,31.253023,250886576,1
CRS,2019000019,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,MAJA'RA DAM (SECOND LOAN),Short: MAJA'RA DAM (SECOND LOAN) Long: MAJA'RA DAM (SECOND LOAN),315,Morocco,2019,0,"USD, constant 2021",2019,8,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,,1.384868,,,1.516179,,,,,,,,,,,,,552,,,,,MAJA'RA DAM (SECOND LOAN),31140,Agricultural water resources,311,III.1.a. Agriculture,12003,Public corporations,National Office of Electricity and Potable Water,12000,,,,,,MAJA'RA DAM (SECOND LOAN),,,0,,,,,,,,,,,,0,1,1,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,70423429120,0,0,0,1,0,1,,1672140928,0
CRS,2019000033,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,"DCHAR EL OUED AND AIT MASSOUD DAMS FOR ELECTRICITY, IRRIGATION AND DRINKING WATER","Short: DCHAR EL OUED AND AIT MASSOUD DAMS FOR ELECTRICITY, IRRIGATION AND DRINKING WATER Long: DCHAR EL OUED AND AIT MASSOUD DAMS FOR ELECTRICITY, IRRIGATION AND DRINKING WATER",344,Morocco,2019,0,"USD, constant 2021",2019,8,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,,1.776316,,,1.944742,,,,,,,,,,,,,552,,,,,"DCHAR EL OUED AND AIT MASSOUD DAMS FOR ELECTRICITY, IRRIGATION AND DRINKING WATER",31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,"Ministry of Energy, Mining, Water and Environment",12000,,,,,,"DCHAR EL OUED AND AIT MASSOUD DAMS FOR ELECTRICITY, IRRIGATION AND DRINKING WATER",,,0,,,,,,,,,,,,0,1,1,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,70423429120,1,1,1,1,1,1,,1672140928,1
CRS,2008000336,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,"WATER SUPPLY OF TAWNAT, SHEFSHAWN, SIDI QASIM AND TANGIER PORT PROVINCES","Short: WATER SUPPLY OF TAWNAT, SHEFSHAWN, SIDI QASIM AND TANGIER PORT PROVINCES Long: ",514,Morocco,2008,58197676,"USD, constant 2021",2008,1,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,55.80357,0,0,58.197678,0,0,,,,,,,,,,,,,552,15,0,,,"WATER SUPPLY OF TAWNAT, SHEFSHAWN, SIDI QASIM AND TANGIER PORT PROVINCES",31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-17,1,2,4500,,2013-10-01,2031-10-01,0,16.81192,0,0,,,,,,CRS 2008 data,70423429120,0,0,0,1,0,1,58.197678,1672140928,1
CRS,2018000135,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,ZERAR DAM,"Short: ZERAR DAM Long: The project aims at providing about 18 million m3 of water annually to meet the increasing demand for drinking and irrigation water in Essaouira province, through the construction of a dam to regulate the water of Wadi Ksob",540,Morocco,2009,0,"USD, constant 2021",2018,3,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,,2.5538261,,,2.7445459,,,,,,,,,,,,,552,,,,,ZERAR DAM,14021,Water supply - large systems,140,I.4. Water Supply & Sanitation,12001,Central Government,"Ministry of Energy, Mining, Water and Environment",12000,MOROCCO,,,,,"The project aims at providing about 18 million m3 of water annually to meet the increasing demand for drinking and irrigation water in Essaouira province, through the construction of a dam to regulate the water of Wadi Ksob",6,,0,1,0,0,0,2,1,0,,,,,0,1,1,0,2009-05-26,1,2,3000,,2016-09-01,2033-09-01,0,39.532204,0,0,,,,,,CRS 2018 data,70423429120,0,1,0,0,1,1,,1672140928,1
CRS,2010000072,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,DAR KAROUFA DAM,Short: DAR KAROUFA DAM Long: ,556,Morocco,2010,44808016,"USD, constant 2021",2010,1,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,41.884815,0,0,44.808018,0,0,,,,,,,,,,,,,552,12,0,,,DAR KAROUFA DAM,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-25,1,2,3000,,,,0,0,0,0,,,,,,CRS 2010 data,70423429120,0,0,0,1,0,1,44.808018,1672140928,1
CRS,2014000284,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,IRRIGATION OF ACHTOUKA AIT BAHA WITH DESALINIZED WATER,Short: IRRIGATION OF ACHTOUKA AIT BAHA WITH DESALINIZED WATER Long: ,611,Morocco,2014,179058688,"USD, constant 2021",2014,1,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,175.4386,,,179.05869,,,,,,,,,,,,,,,552,50,,,,IRRIGATION OF ACHTOUKA AIT BAHA WITH DESALINIZED WATER,23310,"Energy generation, non-renewable sources, unspecified",233,"II.3.c. Energy generation, non-renewable sources",12000,Recipient Government,"MINISTERE DE L'AMENAGEMENT DE TERRITOIRE,EAU&ENVIRON.",12000,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-24,1,2,3000,,,,,,,,,,,,,CRS 2014 data,70423429120,1,0,1,0,1,1,179.05869,1672140928,1
CRS,2019000145,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,Heightening of Mohamed V Dam,Short: HEIGHTENING OF MOHAMED V DAM Long: Heightening of Mohamed V Dam,664,Morocco,2019,108041232,"USD, constant 2021",2019,1,136,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,98.684212,,,108.04123,,,,,,,,,,,,,,,552,30,,,,HEIGHTENING OF MOHAMED V DAM,31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,"Ministry of Equipment, Transport and Logistics",12000,,,,,,Heightening of Mohamed V Dam,6,,0,,,,,,,,,,,,0,0,0,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,70423429120,0,0,0,1,0,1,108.04123,1672140928,1
CRS,2008000241,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,ROSSAIRES DAM,Short: ROSSAIRES DAM Long: ,393,Sudan,2000,0,"USD, constant 2021",2008,3,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,0,2.418155,,0,2.521899,,,,,,,,,,,,,552,,0,,,ROSSAIRES DAM,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-03-26,1,2,3000,,2007-05-01,2025-05-01,0,32.880436,0,0,,,,,,CRS 2008 data,37303721984,0,0,0,1,0,1,,1189490944,1
CRS,2017000095,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,MEROWE DAM,Short: MEROWE DAM Long: MEROWE DAM,422,Sudan,2002,0,"USD, constant 2021",2017,3,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,,4.1206532,,,4.6162138,,,,,,,,,,,,,552,,,,,MEROWE DAM,31140,Agricultural water resources,311,III.1.a. Agriculture,12004,Other public entities in recipient country,N.A.,12000,northern SUDAN,,,,,MEROWE DAM,,,0,0,0,0,,,,,,,,,0,0,0,0,2002-05-07,1,2,3000,,2019-05-01,2027-11-01,,94.402122,,,,,,,,CRS 2017 data,37303721984,0,0,0,1,0,1,,1189490944,0
CRS,2008000118,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,HEIGTENING OF ROSEIRUS DAM PROJECT,Short: HEIGTENING OF ROSEIRUS DAM PROJECT Long: ,521,Sudan,2008,225031024,"USD, constant 2021",2008,1,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,215.7738,12.419926,0,225.03102,12.95277,0,,,,,,,,,,,,,552,58,3.3384759,,,HEIGTENING OF ROSEIRUS DAM PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-06,1,2,3000,,2014-11-01,2033-11-01,0,102.43138,0,0,,,,,,CRS 2008 data,37303721984,0,0,0,1,0,1,225.03102,1189490944,1
CRS,2016000243,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,MEROWE DAM - (SECOND LOAN),Short: MEROWE DAM - (SECOND LOAN) Long: ,528,Sudan,2008,0,"USD, constant 2021",2016,3,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,22.914253,4.9640932,,26.148649,5.6647859,,,,,,,,,,,,,552,,6.9239998,,,MEROWE DAM - (SECOND LOAN),31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,M.D.P.I.U  MINISTRY OF IRRIGATION AND WATER,12000,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-05,1,2,03000,,2019-01-01,2033-01-07,,,,,,,,,,CRS 2016 data,37303721984,0,0,0,1,0,1,,1189490944,0
CRS,2011000329,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,COMPLEX DAMS UPPER ATBARA AND STEET,Short: COMPLEX DAMS UPPER ATBARA AND STEET Long: ,557,Sudan,2011,182701200,"USD, constant 2021",2011,1,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,181.15942,0,,182.7012,0,,,,,,,,,,,,,,552,50,0,,,COMPLEX DAMS UPPER ATBARA AND STEET,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-28,1,2,2500,,2018-11-01,2036-11-01,,,,,,,,,,CRS 2011 data,37303721984,0,0,0,1,0,1,182.7012,1189490944,1
