dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2018125209,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,Irrigation Systems Technology with a Focus on Climate Change and Risks (Bolivia),"Short: IRRIGATION SYSTEMS TECHNOLOGY WITH A FOCUS ON CLIMATE CHANGE AND RISKS (BOLIVIA) Long: Effective response to climate change through strengthening capacity of engineers belonging to Ministry of Environment, Water Resources, and Water and Irrigation Office",2018040152032,Bolivia,2018,437508,"USD, constant 2021",2018,1,428,10006,South America,10018,LMICs,11,ODA Grants,1,10,110,D02,.15269899,.15269899,0,.151529,.151529,0,,,0,0,.15269899,0,0,.151529,,,,,302,.15269899,.15269899,.15269899,.15269899,IRRIGATION SYSTEMS TECHNOLOGY WITH A FOCUS ON CLIMATE CHANGE AND RISKS (BOLIVIA),31140,Agricultural water resources,311,III.1.a. Agriculture,11000,Donor Government,KOICA,11000,SOUTH AMERICA,,,2018-11-04,2020-12-31,"Effective response to climate change through strengthening capacity of engineers belonging to Ministry of Environment, Water Resources, and Water and Irrigation Office",,,0,2,0,1,0,0,,0,1,,,,0,1,2,2,2018-10-18,,,,,,,,,,,,,,,,CRS 2018 data,21974071296,1,1,1,1,1,1,.151529,655347456,1
CRS,2006861135,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,2,Export-Import Bank of Korea,https://www.koreaexim.go.kr/he/index,,Krang Ponley Water Resources Development Project,"Short: KRANG PONLEY WATER RESOURCES DEVELOPMENT PROJECT Long: Repairing 4 dams, construction of new irrigation system and installing 5 small hydro power plants",05ED00006,Cambodia,2005,0,"USD, constant 2021",2017,3,728,10008,Far East Asia,10016,LDCs,13,ODA Loans,1,10,421,C01,0,0,1.28223,0,0,1.313935,,,0,0,0,0,0,0,,,,,302,0,0,,,KRANG PONLEY WATER RESOURCES DEVELOPMENT PROJECT,14020,Water supply and sanitation - large systems,140,I.4. Water Supply & Sanitation,12000,Recipient Government,Recipient Government,12000,FAR EAST ASIA,,,2006-03-21,2014-05-28,"Repairing 4 dams, construction of new irrigation system and installing 5 small hydro power plants",,,0,0,0,0,0,,,,,,1,,0,2,2,0,2005-12-19,1,2,00500,,2016-06-19,2035-12-19,.123401,23.721252,0,0,,,,,,CRS 2017 data,23280652288,0,1,0,0,1,1,0,1112822272,1
CRS,2006862197,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,Establishment of Master Plan of Water Resource Development,Short: ESTABLISHMENT OF MASTER PLAN OF WATER RESOURCE DEVELOPMENT Long: ,2006050000006,Cambodia,2006,1617025,"USD, constant 2021",2006,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,,1.487,.57111001,0,1.617025,.62104797,0,,,,,,,,,,,,,302,1.487,.57111001,,,ESTABLISHMENT OF MASTER PLAN OF WATER RESOURCE DEVELOPMENT,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,KOICA,10000,,,,2006-01-01,2008-01-01,,,,0,0,,,,,,,1,,,,,,,,2006-12-31,,,,,,,,,,,,,,,,CRS 2006 data,23280652288,0,0,0,1,0,1,1.617025,1112822272,1
CRS,2006861720,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,Traninig Program,Short: TRANINIG PROGRAM Long: ,2006070000558,Cambodia,2006,10592,"USD, constant 2021",2006,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,,.0097399997,.0097399997,0,.010592,.010592,0,,,,,,,,,,,,,302,.0097399997,.0097399997,,,TRANINIG PROGRAM,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,KOICA,10000,,,,,,,,,0,0,,,,,,,1,,,,,,,,2006-12-31,,,,,,,,,,,,,,,,CRS 2006 data,23280652288,0,0,0,1,0,1,.010592,1112822272,0
CRS,2006862537,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,Dispatch of Volunteers,Short: DISPATCH OF VOLUNTEERS Long: ,2006110000263,Cambodia,2006,23663,"USD, constant 2021",2006,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,,.02176,.02176,0,.023662999,.023662999,0,,,,,,,,,,,,,302,.02176,.02176,,,DISPATCH OF VOLUNTEERS,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,KOICA,10000,,,,,,,,,0,0,,,,,,,1,,,,,,,,2006-12-31,,,,,,,,,,,,,,,,CRS 2006 data,23280652288,0,0,0,1,0,1,.023662999,1112822272,0
CRS,2007017674,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,The Project for Batheay Flood Control in Cambodia,Short: THE PROJECT FOR BATHEAY FLOOD CONTROL IN CAMBODIA Long: To contribute the local economic development through the enhancement of the crop productivity by constructing irrigation canals and reservoir dikes and installing flood-control facilities etc.,2007010000046,Cambodia,,0,"USD, constant 2021",2008,3,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.055347,,,1.270959,,,,,,,,,,,,,,302,,1.055347,,,THE PROJECT FOR BATHEAY FLOOD CONTROL IN CAMBODIA,43060,Disaster Risk Reduction,430,IV.2. Other Multisector,10000,Public Sector Institutions,KOICA,10000,,,,,,To contribute the local economic development through the enhancement of the crop productivity by constructing irrigation canals and reservoir dikes and installing flood-control facilities etc.,,,0,2,0,0,,,,,,,1,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2008 data,23280652288,0,1,0,0,1,1,,1112822272,0
CRS,2007016222,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,Dispatch of Volunteers,Short: AGRICULTURAL WATER RESOURCES Long: Waterfield Rice Plant Technology Education,2007110001503,Cambodia,,18043,"USD, constant 2021",2007,8,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,,.017402001,.017402001,,.018043,.018043,,,,,,,,,,,,,,302,.017402001,.017402001,,,AGRICULTURAL WATER RESOURCES,31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,KOICA,10000,,,,2004-09-10,2007-09-09,Waterfield Rice Plant Technology Education,,,0,0,0,,,,,,1,,,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2007 data,23280652288,0,0,0,1,0,1,.018043,1112822272,0
CRS,2009008802,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,"Construction of Irrigation System in Project Area, in Batheay District","Short: CONSTRUCTION OF IRRIGATION SYSTEM IN PROJECT AREA, IN BATHEAY DISTRICT Long: Construction of irrigation system in order to provide water for 4000-ha farms including 1,600-ha's newly developed farm area ,Measurement and research on the topography and geology of the site and detailed design for the irrigation system ,In-country training of the FWUC's farmers for the maintenance of the system",2009010001467,Cambodia,,3334702,"USD, constant 2021",2009,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,2.5,1.249222,0,3.334702,1.6663131,0,,,2.5,0,0,3.334702,0,0,,,,,302,2.5,1.249222,,,"CONSTRUCTION OF IRRIGATION SYSTEM IN PROJECT AREA, IN BATHEAY DISTRICT",31140,Agricultural water resources,311,III.1.a. Agriculture,10000,Public Sector Institutions,KOICA,10000,,,,2009-04-02,2010-12-31,"Construction of irrigation system in order to provide water for 4000-ha farms including 1,600-ha's newly developed farm area ,Measurement and research on the topography and geology of the site and detailed design for the irrigation system ,In-country training of the FWUC's farmers for the maintenance of the system",,,0,0,0,1,,,,,,,1,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2009 data,23280652288,1,1,1,1,1,1,3.334702,1112822272,1
CRS,2009008807,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,JICA/KOICA Joint Program for the Rehabilitation of Irrigation System and Rural Community Development in the Kingdom of Cambodia,Short: JICA/KOICA JOINT PROGRAM FOR THE REHABILITATION OF IRRIGATION SYSTEM AND RURAL COMMUNITY DEVELOPMENT IN THE KINGDOM OF CAMBODIA Long: JICA/KOICA Joint Program for the Rehabilitation of Irrigation System and Rural Community Development in the Kingdom of Cambodia,2009010001483,Cambodia,,266776,"USD, constant 2021",2009,1,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,.2,.154588,0,.266776,.206202,0,,,0,0,.2,0,0,.266776,,,,,302,.2,.154588,,,JICA/KOICA JOINT PROGRAM FOR THE REHABILITATION OF IRRIGATION SYSTEM AND RURAL COMMUNITY DEVELOPMENT IN THE KINGDOM OF CAMBODIA,31120,Agricultural development,311,III.1.a. Agriculture,10000,Public Sector Institutions,KOICA,10000,,,,2009-01-01,2009-12-31,JICA/KOICA Joint Program for the Rehabilitation of Irrigation System and Rural Community Development in the Kingdom of Cambodia,,,0,0,1,1,,,,,,,1,,0,0,,0,,,,,,,,,,,,,,,,,CRS 2009 data,23280652288,1,1,1,0,1,1,.266776,1112822272,0
CRS,2013016740,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,extra income generation by suburb agricultural infrastructure,Short: EXTRA INCOME GENERATION BY SUBURB AGRICULTURAL INFRASTRUCTURE Long: Make model the irrigation facilities such as land consolidation of advanced agricultural ditch,2013140087511,Cambodia,2013,92901,"USD, constant 2021",2013,8,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,.061007999,.061007999,0,.065701,.065701,0,,,.061007999,0,0,.065701,0,0,,,,,302,.061007999,.061007999,,,EXTRA INCOME GENERATION BY SUBURB AGRICULTURAL INFRASTRUCTURE,31120,Agricultural development,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor country-based NGO,22000,FAR EAST ASIA,,,2014-01-01,2014-12-31,Make model the irrigation facilities such as land consolidation of advanced agricultural ditch,,,0,1,1,0,0,,,,,,,,0,0,1,1,2013-12-31,,,,,,,,,,,,,,,,CRS 2013 data,23280652288,0,1,0,0,1,1,.065701,1112822272,1
CRS,2013017004,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,Dispatch of Volunteers,Short: DISPATCH OF VOLUNTEERS Long: Integrated rural development projects,2013210081552,Cambodia,2013,19100,"USD, constant 2021",2013,8,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,D01,.017735999,.017735999,0,.019099999,.019099999,0,,,0,0,.017735999,0,0,.019099999,,,,,302,.017735999,.017735999,,,DISPATCH OF VOLUNTEERS,31140,Agricultural water resources,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor country-based NGO,22000,FAR EAST ASIA,,,2013-03-18,2014-03-17,Integrated rural development projects,,,0,0,0,0,0,,,,1,,,,0,0,0,0,2013-12-31,,,,,,,,,,,,,,,,CRS 2013 data,23280652288,0,0,0,1,0,1,.019099999,1112822272,0
CRS,2015014844,,742,Korea,https://www.oecd-ilibrary.org/sites/d919ff1a-en/index.html?itemId=/content/component/d919ff1a-en,4,Korea International Cooperation Agency,http://www.koica.go.kr/sites/koica_en/index.do,,extra income generation by suburb agricultural infrastructure expansion,"Short: EXTRA INCOME GENERATION BY SUBURB AGRICULTURAL INFRASTRUCTURE EXPANSION Long: Make model the irrigation facilities such as land consolidation of advanced agricultural ditch Producers and agriculture in suburban areas and cultivation of crops, trying to build distribution system of consumer cooperative model",2015140319036,Cambodia,2015,199008,"USD, constant 2021",2015,8,728,10008,Far East Asia,10016,LDCs,11,ODA Grants,1,10,110,C01,.18617199,.18617199,0,.199008,.199008,0,,,.18617199,0,0,.199008,0,0,,,,,302,.18617199,.18617199,.18617199,.18617199,EXTRA INCOME GENERATION BY SUBURB AGRICULTURAL INFRASTRUCTURE EXPANSION,31120,Agricultural development,311,III.1.a. Agriculture,22000,Donor country-based NGO,Donor country-d NGO,22000,FAR EAST ASIA,,,2015-01-01,2015-12-31,"Make model the irrigation facilities such as land consolidation of advanced agricultural ditch Producers and agriculture in suburban areas and cultivation of crops, trying to build distribution system of consumer cooperative model",,,0,1,1,0,0,,,,,,1,,0,0,1,0,2015-12-31,,,,,,,,,,,,,,,,CRS 2015 data,23280652288,0,1,0,0,1,1,.199008,1112822272,0
