dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2010000085,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction of water infrastructure,Short: CONSTRUCTION OF WATER INFRASTRUCTURE Long: ,1097,Türkiye,2003,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,2.5177701,,,2.6934891,,,,,,,,,,,,,,302,,2.5177701,,,CONSTRUCTION OF WATER INFRASTRUCTURE,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-22,1,1,04440,,2016-05-28,2020-05-28,,2.5177701,,,,,,,,CRS 2010 data,132989313024,0,0,0,1,0,1,,348932160,1
CRS,2010000088,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction of a dam and an irrigation system,Short: CONSTRUCTION OF A DAM AND AN IRRIGATION SYSTEM Long: ,1132,Türkiye,2003,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,2.4000001,,,2.5674989,,,,,,,,,,,,,302,,,,,CONSTRUCTION OF A DAM AND AN IRRIGATION SYSTEM,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-24,1,1,04980,,2009-11-20,2013-11-20,,7.1999998,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000066,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416A,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,1.5599999,,,1.668875,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,04540,,2008-10-25,2012-10-25,,3.1199999,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000074,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416B,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,.14,,,.149771,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,04540,,2008-10-25,2012-10-25,,.28,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000078,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416C,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,1.073,,,1.147886,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,05040,,2010-07-22,2014-07-22,,4.2919998,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000080,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416D,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,.73743999,,,.78890699,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,03990,,2009-07-18,2013-07-18,,2.2123201,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000075,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416E,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,.80000001,,,.85583299,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,04940,,2009-09-03,2013-09-03,,2.4000001,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000070,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416F,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,.86000001,,,.920021,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,04540,,2008-10-25,2012-10-25,,1.72,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000079,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416G,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,.56,,,.59908301,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,05040,,2010-07-22,2014-07-22,,2.24,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
CRS,2010000072,,1013,Council of Europe Development Bank,,1,Council of Europe Development Bank (CEB),https://coebank.org/en/,https://coebank.org/en/project-financing/projects-approved-administrative-council/,Construction and/or rehabilitation of facilities to increase the irrigated land area,Short: CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA Long: ,1416H,Türkiye,2002,0,"USD, constant 2021",2010,3,55,10010,Europe,10019,UMICs,14,Other Official Flows (non Export Credit),4,21,421,C01,,,.47999999,,,.51349998,,,,,,,,,,,,,302,,,,,CONSTRUCTION AND/OR REHABILITATION OF FACILITIES TO INCREASE THE IRRIGATED LAND AREA,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,,12000,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-03,1,1,04540,,2008-10-25,2012-10-25,,.95999998,,,,,,,,CRS 2010 data,132989313024,1,0,1,1,1,1,,348932160,1
