dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2014000107,,811,Global Environment Facility,,11,GEF Trust Fund,,,Promoting the Development of Photovoltaic Pumping Systems for Irrigation,Short: PROMOTING THE DEVELOPMENT OF PHOTOVOLTAIC PUMPING SYSTEMS FOR IRRIGATION Long: Promoting the Development of Photovoltaic Pumping Systems for Irrigation,5539 - 0,Morocco,2014,2694475,"USD, constant 2021",2014,1,136,10002,North of Sahara,10018,LMICs,11,ODA Grants,4,10,110,C01,2.6400001,,,2.6944749,,,,,,,,,,,,,,,302,2.6400001,,,,PROMOTING THE DEVELOPMENT OF PHOTOVOLTAIC PUMPING SYSTEMS FOR IRRIGATION,23230,Solar energy for centralised grids,232,"II.3.b. Energy generation, renewable sources",41114,United Nations Development Programme,UNDP,41000,,,,,,Promoting the Development of Photovoltaic Pumping Systems for Irrigation,,,,2,,,,,,,,,,,,2,0,,2014-03-21,,,,,,,,,,,,,,,,CRS 2014 data,70423429120,1,1,1,0,1,1,2.6944749,1672140928,0
CRS,2014000108,,811,Global Environment Facility,,11,GEF Trust Fund,,,Promoting the Development of Photovoltaic Pumping Systems for Irrigation,Short: PROMOTING THE DEVELOPMENT OF PHOTOVOLTAIC PUMPING SYSTEMS FOR IRRIGATION Long: Promoting the Development of Photovoltaic Pumping Systems for Irrigation,5539 - 3193,Morocco,2014,102063,"USD, constant 2021",2014,1,136,10002,North of Sahara,10018,LMICs,11,ODA Grants,4,10,110,C01,.1,,,.102063,,,,,,,,,,,,,,,302,.1,,,,PROMOTING THE DEVELOPMENT OF PHOTOVOLTAIC PUMPING SYSTEMS FOR IRRIGATION,23230,Solar energy for centralised grids,232,"II.3.b. Energy generation, renewable sources",41114,United Nations Development Programme,UNDP,41000,,,,,,Promoting the Development of Photovoltaic Pumping Systems for Irrigation,,,,2,,,,,,,,,,,,2,0,,2014-02-05,,,,,,,,,,,,,,,,CRS 2014 data,70423429120,1,1,1,0,1,1,.102063,1672140928,0
CRS,2017600780,,811,Global Environment Facility,,1,GEF (general),https://www.thegef.org/,https://www.thegef.org/projects-operations/database,Développement Pompage Solaire,"Short: DÉVELOPPEMENT POMPAGE SOLAIRE Long: DEV_OUTCOME_1, OUTPUT_1.5 - Promotion du développement des systèmes de pompage photovoltaïques pour l'irrigation",96531,Morocco,2017,61366.996,"USD, constant 2021",2017,3,136,10002,North of Sahara,10018,LMICs,11,ODA Grants,4,10,110,C01,,.103472,,,.115916,,,,,,,,,,,,,,302,,.103472,,,DÉVELOPPEMENT POMPAGE SOLAIRE,23210,"Energy generation, renewable sources - multiple technologies",232,"II.3.b. Energy generation, renewable sources",41114,United Nations Development Programme,UNDP,41000,Bureau Policy & Prog Support,,,,,"DEV_OUTCOME_1, OUTPUT_1.5 - Promotion du développement des systèmes de pompage photovoltaïques pour l'irrigation",,,0,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,,,CRS 2017 data,70423429120,0,1,0,0,1,1,,1672140928,1
CRS,2018900023,,811,Global Environment Facility,,1,GEF (general),https://www.thegef.org/,https://www.thegef.org/projects-operations/database,Rural Productivity and Ecosystems Services Enhanced in Central Dry Zone Forest Reserves,"Short: RURAL PRODUCTIVITY AND ECOSYSTEMS SERVICES ENHANCED IN CENTRAL DRY ZONE FOREST RESERVES Long: The sector project will increase agricultural value added by improving irrigation and strengthening agricultural value chains in three regions of Myanmar's central dry zone (CDZ). It will support the development of district-wide agricultural value chains and the modernization of irrigation systems in Magway district of the Magway region, Shwebo district of the Sagaing region, and Meiktila and Yamethin districts in the Mandalay region during a 7-year implementation period. The irrigation system rehabilitation and modernization component will cover about 20,000 hectares (ha) and benefit about 24,000 households. Parallel to the Asian Development Bank (ADB) project, cofinancing from the Agence Fran?aise de D?veloppement (AFD) will strengthen local, regional, and national capacity for integrated water resources management (IWRM).",TA9248-MYA,Myanmar,2017,0,"USD, constant 2021",2018,3,635,10009,South & Central Asia,10016,LDCs,11,ODA Grants,4,10,110,D02,,.32395199,,,.34814501,,,,,,,,,,,,,,302,,.32395199,,,RURAL PRODUCTIVITY AND ECOSYSTEMS SERVICES ENHANCED IN CENTRAL DRY ZONE FOREST RESERVES,99810,Sectors not specified,998,IX. Unallocated / Unspecified,46004,Asian Development Bank,,46000,"Magway District, Magway Region, Mandalay Region, Meiktila District, Sagaing Region, Shwebo District,",,,2017-04-07,2022-03-31,"The sector project will increase agricultural value added by improving irrigation and strengthening agricultural value chains in three regions of Myanmar's central dry zone (CDZ). It will support the development of district-wide agricultural value chains and the modernization of irrigation systems in Magway district of the Magway region, Shwebo district of the Sagaing region, and Meiktila and Yamethin districts in the Mandalay region during a 7-year implementation period. The irrigation system rehabilitation and modernization component will cover about 20,000 hectares (ha) and benefit about 24,000 households. Parallel to the Asian Development Bank (ADB) project, cofinancing from the Agence Fran?aise de D?veloppement (AFD) will strengthen local, regional, and national capacity for integrated water resources management (IWRM).",,,1,1,,,,1,,,,,,,,0,0,,2017-04-07,,,,,,,,,,,,,,,,CRS 2018 data,33947832320,0,1,0,0,1,1,,735915648,1
CRS,2021000212,,811,Global Environment Facility,,12,Least Developed Countries Trust Fund (LDCF),,,Co-management of climate extremes for agriculture resilience via innovative technologies for irrigation in São Tomé and Príncipe,Short: CO-MANAGEMENT OF CLIMATE EXTREMES FOR AGRICULTURE RESILIENCE VIA INNOVATIVE TECHNOLOGIES FOR IRRIGATION IN SÃO TOMÉ AND PRÍNCIPE Long: LDCF. Co-management of climate extremes for agriculture resilience via innovative technologies for irrigation in São Tomé and Príncipe,10883,Sao Tome and Principe,2021,10000000,"USD, constant 2021",2021,1,268,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,5,,,5,,,,,,,,,,,,,,,302,5,,,,CO-MANAGEMENT OF CLIMATE EXTREMES FOR AGRICULTURE RESILIENCE VIA INNOVATIVE TECHNOLOGIES FOR IRRIGATION IN SÃO TOMÉ AND PRÍNCIPE,14015,Water resources conservation (including data collection),140,I.4. Water Supply & Sanitation,46002,African Development Bank,AfDB,46000,,,,,,LDCF. Co-management of climate extremes for agriculture resilience via innovative technologies for irrigation in São Tomé and Príncipe,,,,,,,,,,,,,,,,0,2,,2021-12-31,,,,,,,,,,,,,,,,CRS 2021 data,1165295232,1,1,1,0,1,1,5,10764907,1
CRS,2008100627,,811,Global Environment Facility,,11,GEF Trust Fund,,,SIP: Innovations in Micro Irrigation for Dryland Farmers,Short: SIP: INNOVATIONS IN MICRO IRRIGATION FOR DRYLAND FARMERS Long: ,3386,Senegal,2008,0,"USD, constant 2021",2008,3,269,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,,.30333301,,,.316347,,,,,,,,,,,,,,302,,.30333301,,,SIP: INNOVATIONS IN MICRO IRRIGATION FOR DRYLAND FARMERS,31130,Agricultural land resources,311,III.1.a. Agriculture,41114,United Nations Development Programme,,41000,,,,2009-08-30,2012-08-30,,,,,,,,,,,,,,,,,,,,2008-09-04,,,,,,,,,,,,,,,,CRS 2008 data,30498979840,1,0,1,0,1,1,,898283072,1
CRS,2020990438,,811,Global Environment Facility,,1,GEF (general),https://www.thegef.org/,https://www.thegef.org/projects-operations/database,Electric Water Pump PIMS 5324,Short: ELECTRIC WATER PUMP PIMS 5324 Long: The project aims to support the adoption of solar water pumping for irrigation in agriculture in Sudan particularly in the North State.,00094271,Sudan,2020,0,"USD, constant 2021",2020,3,278,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,,.268464,,,.28545699,,,,,,,,,,,,,,302,,.268464,,,ELECTRIC WATER PUMP PIMS 5324,23210,"Energy generation, renewable sources - multiple technologies",232,"II.3.b. Energy generation, renewable sources",41114,United Nations Development Programme,UNDP,41100,,,,,,The project aims to support the adoption of solar water pumping for irrigation in agriculture in Sudan particularly in the North State.,,,,,,,,,,,,,,,,,,,2020-12-31,,,,,,,,,,,,,,,,CRS 2020 data,37303721984,0,1,0,0,1,1,,1189490944,1
CRS,2014000215,,811,Global Environment Facility,,1,GEF (general),https://www.thegef.org/,https://www.thegef.org/projects-operations/database,Promoting the Use of Electric Water Pumps for Irrigation,Short: PROMOTING THE USE OF ELECTRIC WATER PUMPS FOR IRRIGATION Long: ,5673,Sudan,2014,0,"USD, constant 2021",2016,3,278,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,,.873151,,,.99639797,,,,,,,,,,,,,,302,,.873151,,,PROMOTING THE USE OF ELECTRIC WATER PUMPS FOR IRRIGATION,41010,Environmental policy and administrative management,410,IV.1. General Environment Protection,41114,United Nations Development Programme,UNDP,41000,Climate Change,,,,,,,,,2,,,,,,,,,,,,2,0,,2014-03-21,,,,,,,,,,,,,,,,CRS 2016 data,37303721984,1,0,1,0,1,1,,1189490944,0
CRS,2014000186,,811,Global Environment Facility,,11,GEF Trust Fund,,,Promoting the Use of Electric Water Pumps for Irrigation,Short: PROMOTING THE USE OF ELECTRIC WATER PUMPS FOR IRRIGATION Long: Promoting the Use of Electric Water Pumps for Irrigation,5673 - 0,Sudan,2014,4456090,"USD, constant 2021",2014,1,278,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,4.3660002,,,4.45609,,,,,,,,,,,,,,,302,4.3660002,,,,PROMOTING THE USE OF ELECTRIC WATER PUMPS FOR IRRIGATION,31140,Agricultural water resources,311,III.1.a. Agriculture,41114,United Nations Development Programme,UNDP,41000,,,,,,Promoting the Use of Electric Water Pumps for Irrigation,,,,2,,,,,,,,,,,,2,0,,2014-03-21,,,,,,,,,,,,,,,,CRS 2014 data,37303721984,1,1,1,1,1,1,4.45609,1189490944,0
CRS,2014000187,,811,Global Environment Facility,,11,GEF Trust Fund,,,Promoting the Use of Electric Water Pumps for Irrigation,Short: PROMOTING THE USE OF ELECTRIC WATER PUMPS FOR IRRIGATION Long: Promoting the Use of Electric Water Pumps for Irrigation,5673 - 3291,Sudan,2014,102063,"USD, constant 2021",2014,1,278,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,.1,,,.102063,,,,,,,,,,,,,,,302,.1,,,,PROMOTING THE USE OF ELECTRIC WATER PUMPS FOR IRRIGATION,31140,Agricultural water resources,311,III.1.a. Agriculture,41114,United Nations Development Programme,UNDP,41000,,,,,,Promoting the Use of Electric Water Pumps for Irrigation,,,,2,,,,,,,,,,,,2,0,,2014-02-05,,,,,,,,,,,,,,,,CRS 2014 data,37303721984,1,1,1,1,1,1,.102063,1189490944,0
CRS,2017600676,,811,Global Environment Facility,,1,GEF (general),https://www.thegef.org/,https://www.thegef.org/projects-operations/database,Electric Water Pump PIMS 5324,"Short: ELECTRIC WATER PUMP PIMS 5324 Long: DEV_OUTCOME_1, OUTPUT_1.5 - The project aims to support the adoption of solar water pumping for irrigation in agriculture in Sudan, particularly in the North State.",94271,Sudan,2017,446345,"USD, constant 2021",2017,3,278,10003,South of Sahara,10016,LDCs,11,ODA Grants,4,10,110,C01,,.64855099,,,.72654802,,,,,,,,,,,,,,302,,.64855099,,,ELECTRIC WATER PUMP PIMS 5324,23210,"Energy generation, renewable sources - multiple technologies",232,"II.3.b. Energy generation, renewable sources",41114,United Nations Development Programme,UNDP,41000,,,,,,"DEV_OUTCOME_1, OUTPUT_1.5 - The project aims to support the adoption of solar water pumping for irrigation in agriculture in Sudan, particularly in the North State.",,,2,,,,,,,,,,,,,,,,2017-12-31,,,,,,,,,,,,,,,,CRS 2017 data,37303721984,0,1,0,0,1,1,,1189490944,1
CRS,2014000510,,811,Global Environment Facility,,13,Special Climate Change Trust Fund (SCCF),,,Supporting Climate Resilient Livelihoods in Agricultural Communities in Drought-prone Areas,Short: SUPPORTING CLIMATE RESILIENT LIVELIHOODS IN AGRICULTURAL COMMUNITIES IN DROUGHT-PRONE AREAS Long: Supporting Climate Resilient Livelihoods in Agricultural Communities in Drought-prone Areas,6960 - 0,Turkmenistan,2014,3108853,"USD, constant 2021",2014,1,616,10009,South & Central Asia,10019,UMICs,11,ODA Grants,4,10,110,C01,3.046,,,3.1088531,,,,,,,,,,,,,,,302,3.046,,,,SUPPORTING CLIMATE RESILIENT LIVELIHOODS IN AGRICULTURAL COMMUNITIES IN DROUGHT-PRONE AREAS,31140,Agricultural water resources,311,III.1.a. Agriculture,41114,United Nations Development Programme,UNDP,41000,,,,,,Supporting Climate Resilient Livelihoods in Agricultural Communities in Drought-prone Areas,,,,2,,,,,,,,,,,,0,2,,2014-10-30,,,,,,,,,,,,,,,,CRS 2014 data,3438973440,0,0,0,1,0,1,3.1088531,3261948,0
